Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName,TotalStepTime(minutes),EstimatedProcessingTime(minutes),new_StartTimestamp,Column1
"Seattle, USA",Invoice Processor,Vendor4,347.96,Riley,29/07/2022 17:48:24,29/07/2022 18:16:07,9,Re-issuing the invoice,27.71,10.19,29/07/2022 18:05:55,37%
"Seattle, USA",start,Vendor4,347.96,Riley,29/07/2022 13:36:36,29/07/2022 13:36:36,9,start,0,0,29/07/2022 13:36:36,0%
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,17/08/2022 14:00:30,17/08/2022 14:59:53,90,Re-issuing the invoice,59.39,21.83,17/08/2022 14:38:03,37%
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,17/08/2022 9:25:02,17/08/2022 10:56:09,90,Invoice Entry,91.12,33.5,17/08/2022 10:22:39,37%
"Seattle, USA",start,Vendor2,1445.13,Riley,17/08/2022 9:25:02,17/08/2022 9:25:02,90,start,0,0,17/08/2022 9:25:02,0%
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,17/08/2022 10:56:09,17/08/2022 11:42:30,90,Check Customer Payment,46.34,17.04,17/08/2022 11:25:27,37%
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,17/08/2022 11:42:30,17/08/2022 12:22:41,90,Credit Memo Entry,40.19,14.78,17/08/2022 12:07:54,37%
"Seattle, USA",Invoice Processor,Vendor2,1445.13,Riley,17/08/2022 12:22:41,17/08/2022 14:00:30,90,Refund Customer,97.81,35.96,17/08/2022 13:24:32,37%
"Seattle, USA",Invoice Approver,Vendor3,2627.75,Addison,3/08/2022 16:05:38,3/08/2022 19:37:09,91,Approve Invoice,211.52,24.43,3/08/2022 19:12:43,12%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,3/08/2022 12:14:11,3/08/2022 12:59:02,91,Refund With Standard Voucher,44.84,16.49,3/08/2022 12:42:32,37%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,3/08/2022 11:01:29,3/08/2022 12:14:11,91,Confirm Payment Received,72.71,26.73,3/08/2022 11:47:27,37%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,3/08/2022 9:36:16,3/08/2022 11:01:29,91,Invoice Entry,85.21,31.33,3/08/2022 10:30:09,37%
"Seattle, USA",start,Vendor3,2627.75,Riley,3/08/2022 9:36:16,3/08/2022 9:36:16,91,start,0,0,3/08/2022 9:36:16,0%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,4/08/2022 9:37:09,4/08/2022 10:19:49,91,Credit Memo Creation,42.67,15.69,4/08/2022 10:04:08,37%
"Seattle, USA",Invoice Approver,Vendor3,2627.75,Addison,3/08/2022 12:59:02,3/08/2022 16:05:38,91,Complete the Customer Memo,186.6,21.55,3/08/2022 15:44:05,12%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,4/08/2022 10:19:49,4/08/2022 11:01:41,91,Fill Credit Memo,41.87,15.39,4/08/2022 10:46:18,37%
"Seattle, USA",Invoice Processor,Vendor3,2627.75,Riley,4/08/2022 11:01:41,4/08/2022 11:40:53,91,Re-issuing the invoice,39.19,14.41,4/08/2022 11:26:28,37%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,22/07/2022 9:12:49,22/07/2022 11:16:59,92,Confirm Payment Received,124.17,45.65,22/07/2022 10:31:20,37%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,25/07/2022 9:31:35,25/07/2022 11:21:22,92,Credit Memo Creation,109.79,40.36,25/07/2022 10:41:01,37%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,21/07/2022 16:28:05,21/07/2022 18:12:49,92,Invoice Entry,104.74,38.51,21/07/2022 17:34:19,37%
"San Francisco, USA",Invoice Approver,Vendor1,1026.27,Jackie,22/07/2022 13:20:40,22/07/2022 15:52:01,92,Complete the Customer Memo,151.35,17.48,22/07/2022 15:34:32,12%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,25/07/2022 13:14:50,25/07/2022 13:50:53,92,Re-issuing the invoice,36.05,13.25,25/07/2022 13:37:38,37%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,22/07/2022 11:16:59,22/07/2022 13:20:40,92,Refund With Standard Voucher,123.68,45.47,22/07/2022 12:35:12,37%
"San Francisco, USA",Invoice Processor,Vendor1,1026.27,Aiden,25/07/2022 11:21:22,25/07/2022 13:14:50,92,Fill Credit Memo,113.46,41.71,25/07/2022 12:33:07,37%
"San Francisco, USA",start,Vendor1,1026.27,Aiden,21/07/2022 16:28:05,21/07/2022 16:28:05,92,start,0,0,21/07/2022 16:28:05,0%
"San Francisco, USA",Invoice Approver,Vendor1,1026.27,Jackie,22/07/2022 15:52:01,22/07/2022 19:31:35,92,Approve Invoice,219.56,25.35,22/07/2022 19:06:14,12%
"Seattle, USA",start,Vendor3,1932.59,Riley,17/08/2022 9:35:02,17/08/2022 9:35:02,93,start,0,0,17/08/2022 9:35:02,0%
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,17/08/2022 14:12:09,17/08/2022 14:48:40,93,Re-issuing the invoice,36.51,13.42,17/08/2022 14:35:15,37%
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,17/08/2022 13:15:14,17/08/2022 14:12:09,93,Refund Customer,56.92,20.93,17/08/2022 13:51:13,37%
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,17/08/2022 12:09:06,17/08/2022 13:15:14,93,Credit Memo Entry,66.14,24.32,17/08/2022 12:50:55,37%
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,17/08/2022 10:51:03,17/08/2022 12:09:06,93,Check Customer Payment,78.04,28.69,17/08/2022 11:40:24,37%
"Seattle, USA",Invoice Processor,Vendor3,1932.59,Riley,17/08/2022 9:35:02,17/08/2022 10:51:03,93,Invoice Entry,76.02,27.95,17/08/2022 10:23:06,37%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,26/07/2022 15:40:59,26/07/2022 22:50:03,94,Re-issuing the invoice,429.07,157.74,26/07/2022 20:12:18,37%
"San Diego, USA",Invoice Approver,Vendor5,1147.09,Jessie,25/07/2022 9:46:11,25/07/2022 16:53:24,94,Approve Invoice,427.21,49.33,25/07/2022 16:04:04,12%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,21/07/2022 9:44:18,21/07/2022 17:35:18,94,Invoice Entry,471,173.16,21/07/2022 14:42:09,37%
"San Diego, USA",start,Vendor5,1147.09,Casey,21/07/2022 9:44:18,21/07/2022 9:44:18,94,start,0,0,21/07/2022 9:44:18,0%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,22/07/2022 9:53:24,22/07/2022 17:04:57,94,Refund With Standard Voucher,431.55,158.66,22/07/2022 14:26:17,37%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,21/07/2022 17:35:18,22/07/2022 1:53:24,94,Confirm Payment Received,498.09,183.12,21/07/2022 22:50:17,37%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,25/07/2022 16:53:24,26/07/2022 1:19:41,94,Credit Memo Creation,506.29,186.13,25/07/2022 22:13:33,37%
"San Diego, USA",Invoice Approver,Vendor5,1147.09,Jessie,22/07/2022 17:04:57,23/07/2022 1:46:11,94,Complete the Customer Memo,521.24,60.19,23/07/2022 0:46:00,12%
"San Diego, USA",Invoice Processor,Vendor5,1147.09,Casey,26/07/2022 9:19:41,26/07/2022 15:40:59,94,Fill Credit Memo,381.29,140.18,26/07/2022 13:20:48,37%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,9/08/2022 17:38:23,9/08/2022 18:50:04,95,Confirm Payment Received,71.69,26.36,9/08/2022 18:23:43,37%
"San Francisco, USA",Invoice Approver,Vendor3,2492.51,Jackie,10/08/2022 15:21:51,10/08/2022 18:57:40,95,Approve Invoice,215.82,24.92,10/08/2022 18:32:45,12%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,11/08/2022 12:35:01,11/08/2022 14:02:27,95,Re-issuing the invoice,87.42,32.14,11/08/2022 13:30:18,37%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,10/08/2022 9:50:04,10/08/2022 10:54:21,95,Refund With Standard Voucher,64.28,23.63,10/08/2022 10:30:43,37%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,11/08/2022 11:11:44,11/08/2022 12:35:01,95,Fill Credit Memo,83.29,30.62,11/08/2022 12:04:24,37%
"San Francisco, USA",start,Vendor3,2492.51,Aiden,9/08/2022 15:26:13,9/08/2022 15:26:13,95,start,0,0,9/08/2022 15:26:13,0%
"San Francisco, USA",Invoice Approver,Vendor3,2492.51,Jackie,10/08/2022 10:54:21,10/08/2022 15:21:51,95,Complete the Customer Memo,267.5,30.89,10/08/2022 14:50:58,12%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,11/08/2022 9:57:40,11/08/2022 11:11:44,95,Credit Memo Creation,74.06,27.23,11/08/2022 10:44:30,37%
"San Francisco, USA",Invoice Processor,Vendor3,2492.51,Aiden,9/08/2022 15:26:13,9/08/2022 17:38:23,95,Invoice Entry,132.17,48.59,9/08/2022 16:49:48,37%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,5/08/2022 13:04:14,5/08/2022 14:14:58,96,Credit Memo Creation,70.74,26.01,5/08/2022 13:48:57,37%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,5/08/2022 15:48:35,5/08/2022 16:45:09,96,Re-issuing the invoice,56.57,20.8,5/08/2022 16:24:21,37%
"San Francisco, USA",start,Vendor4,365.13,Aiden,4/08/2022 12:09:07,4/08/2022 12:09:07,96,start,0,0,4/08/2022 12:09:07,0%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,4/08/2022 12:09:07,4/08/2022 13:52:35,96,Invoice Entry,103.46,38.04,4/08/2022 13:14:32,37%
"San Francisco, USA",Invoice Approver,Vendor4,365.13,Jackie,5/08/2022 9:30:45,5/08/2022 13:04:14,96,Approve Invoice,213.47,24.65,5/08/2022 12:39:35,12%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,4/08/2022 13:52:35,4/08/2022 15:32:08,96,Confirm Payment Received,99.56,36.6,4/08/2022 14:55:32,37%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,4/08/2022 15:32:08,4/08/2022 16:48:06,96,Refund With Standard Voucher,75.97,27.93,4/08/2022 16:20:11,37%
"San Francisco, USA",Invoice Approver,Vendor4,365.13,Jackie,4/08/2022 16:48:06,4/08/2022 19:30:45,96,Complete the Customer Memo,162.65,18.78,4/08/2022 19:11:59,12%
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,5/08/2022 14:14:58,5/08/2022 15:48:35,96,Fill Credit Memo,93.62,34.42,5/08/2022 15:14:10,37%
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,15/07/2022 13:10:36,15/07/2022 21:24:43,97,Invoice Entry,494.11,181.66,15/07/2022 18:23:03,37%
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,19/07/2022 9:58:58,19/07/2022 17:40:37,97,Refund Customer,461.65,169.72,19/07/2022 14:50:54,37%
"San Diego, USA",start,Vendor5,972.21,Casey,15/07/2022 13:10:36,15/07/2022 13:10:36,97,start,0,0,15/07/2022 13:10:36,0%
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,18/07/2022 9:24:43,18/07/2022 17:29:40,97,Check Customer Payment,484.95,178.29,18/07/2022 14:31:22,37%
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,18/07/2022 17:29:40,19/07/2022 0:58:58,97,Credit Memo Entry,449.3,165.18,18/07/2022 22:13:47,37%
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,19/07/2022 17:40:37,20/07/2022 0:18:39,97,Re-issuing the invoice,398.03,146.33,19/07/2022 21:52:19,37%
"Seattle, USA",Invoice Approver,Vendor1,932.73,Addison,10/08/2022 13:44:09,10/08/2022 16:26:42,98,Approve Invoice,162.54,18.77,10/08/2022 16:07:55,12%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,9/08/2022 17:23:46,9/08/2022 19:05:31,98,Confirm Payment Received,101.74,37.4,9/08/2022 18:28:07,37%
"Seattle, USA",start,Vendor1,932.73,Riley,9/08/2022 15:46:13,9/08/2022 15:46:13,98,start,0,0,9/08/2022 15:46:13,0%
"Seattle, USA",Invoice Approver,Vendor1,932.73,Addison,10/08/2022 9:58:53,10/08/2022 13:44:09,98,Complete the Customer Memo,225.27,26.01,10/08/2022 13:18:09,12%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,10/08/2022 9:05:31,10/08/2022 9:58:53,98,Refund With Standard Voucher,53.37,19.62,10/08/2022 9:39:16,37%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,9/08/2022 15:46:13,9/08/2022 17:23:46,98,Invoice Entry,97.56,35.87,9/08/2022 16:47:54,37%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,10/08/2022 17:55:21,10/08/2022 18:31:55,98,Re-issuing the invoice,36.57,13.44,10/08/2022 18:18:28,37%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,10/08/2022 16:54:59,10/08/2022 17:55:21,98,Fill Credit Memo,60.36,22.19,10/08/2022 17:33:09,37%
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,10/08/2022 16:26:42,10/08/2022 16:54:59,98,Credit Memo Creation,28.29,10.4,10/08/2022 16:44:35,37%
"San Francisco, USA",start,Vendor3,1728.12,Aiden,11/08/2022 9:38:31,11/08/2022 9:38:31,99,start,0,0,11/08/2022 9:38:31,0%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,11/08/2022 13:15:26,11/08/2022 15:11:41,99,Refund With Standard Voucher,116.24,42.73,11/08/2022 14:28:57,37%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,11/08/2022 9:38:31,11/08/2022 11:17:28,99,Invoice Entry,98.94,36.37,11/08/2022 10:41:05,37%
"San Francisco, USA",Invoice Approver,Vendor3,1728.12,Jackie,12/08/2022 9:25:20,12/08/2022 13:36:32,99,Approve Invoice,251.2,29.01,12/08/2022 13:07:31,12%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,12/08/2022 13:36:32,12/08/2022 15:21:11,99,Credit Memo Creation,104.65,38.47,12/08/2022 14:42:43,37%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,12/08/2022 15:21:11,12/08/2022 16:45:38,99,Fill Credit Memo,84.45,31.05,12/08/2022 16:14:35,37%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,12/08/2022 16:45:38,12/08/2022 18:02:44,99,Re-issuing the invoice,77.1,28.35,12/08/2022 17:34:23,37%
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,11/08/2022 11:17:28,11/08/2022 13:15:26,99,Confirm Payment Received,117.98,43.37,11/08/2022 12:32:04,37%
"San Francisco, USA",Invoice Approver,Vendor3,1728.12,Jackie,11/08/2022 15:11:41,11/08/2022 18:25:20,99,Complete the Customer Memo,193.65,22.36,11/08/2022 18:02:58,12%
